nombre_comuna;nombre_barrio;zona;sitio_atencion;direccion_sitio_atencion;disciplina_y_o_actividad;Lunes;Martes;Miercoles;Jueves;Viernes;sabado;Domingo;hora_inicio;hora_fin;corregimiento;vereda;nivel deportivo;programa;MONITOR;nombre grupo
10;Panamericano;Urbana;SECRETARIA DEL DEPORTE Y LA RECREACIÓN;CLL 9 #37a -01;FUNCIONAL;;Martes;;Jueves;;;;10:00.am-10:00.am;11:00.am-11:00.am;;;No aplica;ActivaMente;CLAUDIA PATIÑO;ACT-FUNCIONAL-C19-SECRETARIA DEL DEPORTE-G03
10;El Guabal;Urbana;cancha múltiple los colores;Calle 23 con Carrera 39;FUNCIONAL;Lunes;;Miercoles;;;;;7:00.am-7:00.am;8:00.am-8:00.am;;;No aplica;ActivaMente;CLAUDIA PATIÑO;ACT-FUNCIONAL-C6-AMIGOS POR SIEMPRE-G04
10;Colseguros Andes;Urbana;POLIDEPORTIVO COLSEGUROS ANDES;CLL 12 CON CRA 29B;PRUEBA DE RUMBA;;Martes;;;;;;7:15.am;8:15.am;;;No aplica;ActivaMente;PAOLA FERNÁNDEZ;GO3 -PAOLA FERNANDEZ-COLSEGUROS FITNESS -C19-ACT-FUNC
10;Colseguros Andes;Urbana;POLIDEPORTIVO COLSEGUROS ANDES;CLL 12 CON CRA 29B;PRUEBA DE RUMBA;;Martes;;;;;;8:30.am;9:30.am;;;No aplica;ActivaMente;PAOLA FERNÁNDEZ;GO4 -PAOLA FERNANDEZ-GRUPO COLSEGUROS FITNESS 2 -C19-ACT-FUNC
10;Panamericano;Urbana;UNIDAD RECREATIVA PANAMERICANO;K 49  # 12 - 00;ACTIVIDAD FÍSICA Y RECREACIÓN ADAPTADA;;Martes;;Jueves;;;;10:00.am-10:00.am;11:00.am-11:00.am;;;No aplica;Cali Incluyente;JANER TAFUR;CI - ACTIVIDAD FÍSICA Y RECREACION ADAPTADA - C10 - G02
10;Panamericano;Urbana;UNIDAD RECREATIVA PANAMERICANO;K 49  # 12 - 00;PARA NATACIÓN;;Martes;;Jueves;;;;9:00.am-9:00.am;10:00.am-10:00.am;;;No aplica;Cali Incluyente;JANER TAFUR;CI - INICIACION PARANATACION - C10 - G01
10;Olímpico;Urbana;Unidad Recreativa Olimpico;CLL 11 CON CRA 36A # 12 - 00;ACTIVIDAD FÍSICA Y RECREACIÓN ADAPTADA;;Martes;;;;;;8:30.am;9:30.am;;;No aplica;Cali Incluyente;MANUEL CABRERA;CI- ACTIVIDAD FÍSICA Y RECREACIÓN ADAPTADA - C19- G04
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;REDCREACCION;;;;;Viernes;;;11:40.am;12:30.am;;;No aplica;Cali juega;YERALDI MANZANO;CJ-ADOYJUV-C10-IEJMV-SP-OCT2
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;REDCREACCION;;;;;Viernes;;;7:30.am;8:30.am;;;No aplica;Cali juega;VANESA ROQUEME;CJ-ADOYJUV-C10-IEJMV-SP-OCT3
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;REDCREACCION;;;Miercoles;;;;;11:40.am;12:30.am;;;No aplica;Cali juega;YERALDI MANZANO;CJ-ADOYJUV-C10-IEJMV-SP-OCT4
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;REDCREACCION;;;;;Viernes;;;10:00.am;10:50.am;;;No aplica;Cali juega;YERALDI MANZANO;CJ-ADOYJUV-C10-IEJMV-SP-OCT5
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;REDCREACCION;;;;Jueves;;;;10:00.am;10:50.am;;;No aplica;Cali juega;VANESA ROQUEME;CJ-ADOYJUV-C10-IEJMV-SP-SEPT5
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;REDCREACCION;;;Miercoles;;;;;9:10.am;10:00.am;;;No aplica;Cali juega;YERALDI MANZANO;CJ-ADOYJUV-C10-IEOJMV-OCT1
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;REDCREACCION;;;;Jueves;;;;11:40.am;12:30.pm;;;No aplica;Cali juega;VANESA ROQUEME;CJ-ADOYJUV-C10-IEOJMV-SEP1
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;REDCREACCION;;;Miercoles;;;;;10:50.am;11:40.am;;;No aplica;Cali juega;VANESA ROQUEME;CJ-ADOYJUV-C10-IEOJMV-SEP2
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;REDCREACCION;;Martes;;;;;;9:10.am;10:00.am;;;No aplica;Cali juega;VANESA ROQUEME;CJ-ADOYJUV-C10-IEOJMV-SEP3
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;REDCREACCION;;;;Jueves;;;;9:10.am;10:00.am;;;No aplica;Cali juega;YERALDI MANZANO;CJ-ADOYJUV-C10-IEOJMV-SEX1
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;REDCREACCION;;;Miercoles;;;;;10:00.am;10:50.am;;;No aplica;Cali juega;YERALDI MANZANO;CJ-ADOYJUV-C10-IEOJMV-SEX2
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;REDCREACCION;;Martes;;;;;;6:30.am;7:30.am;;;No aplica;Cali juega;XIMENA LOAIZA;CJ-ADOYJUV-C10-IEOJMV-SEX3
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;REDCREACCION;;;Miercoles;;;;;7:30.am;8:30.am;;;No aplica;Cali juega;XIMENA LOAIZA;CJ-ADOYJUV-C10-IEOJMV-SEX4
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;REDCREACCION;;;;;Viernes;;;6:30.am;7:30.am;;;No aplica;Cali juega;XIMENA LOAIZA;CJ-ADOYJUV-C10-IEOJMV-SEX5
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;Martes;;;;;;11:00.am;11:50.am;;;No aplica;Cali juega;DIANA SERNA;CJ-INF-C10-IEJMV-SD- QUINAM
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;Martes;;;;;;10:10.am;11:00.am;;;No aplica;Cali juega;DIANA SERNA;CJ-INF-C10-IEJMV-SD-CUARAM
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;Martes;;;;;;4:10.pm;5:10.pm;;;No aplica;Cali juega;SANTIAGO VEIRA;CJ-INF-C10-IEJMV-SD-CUARPM
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;Martes;;;;;;7:10.am;8:00.am;;;No aplica;Cali juega;DIANA SERNA;CJ-INF-C10-IEJMV-SD-PRIAM
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;Martes;;;;;;1:20.pm;2:20.pm;;;No aplica;Cali juega;SANTIAGO VEIRA;CJ-INF-C10-IEJMV-SD-PRIPM
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;Martes;;;;;;5:10.pm;6:00.pm;;;No aplica;Cali juega;SANTIAGO VEIRA;CJ-INF-C10-IEJMV-SD-QUINPM
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;Martes;;;;;;8:00.am;8:50.am;;;No aplica;Cali juega;DIANA SERNA;CJ-INF-C10-IEJMV-SD-SEGAM
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;Martes;;;;;;2:10.pm;3:10.pm;;;No aplica;Cali juega;SANTIAGO VEIRA;CJ-INF-C10-IEJMV-SD-SEGPM
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;Martes;;;;;;9:20.am;10:10.am;;;No aplica;Cali juega;DIANA SERNA;CJ-INF-C10-IEJMV-SD-TERAM
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;Martes;;;;;;3:10.pm;4:10.pm;;;No aplica;Cali juega;SANTIAGO VEIRA;CJ-INF-C10-IEJMV-SD-TERPM
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;Martes;;;;;;7:00.am;7:45.am;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-C10-IEJMV-SFV-CUARC
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;7:00.am;7:45.am;;;No aplica;Cali juega;XIMENA LOAIZA;CJ-INF-C10-IEJMV-SFV-CUARD
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;Martes;;;;;;10:00.am;10:45.am;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-C10-IEJMV-SFV-PRIC
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;8:30.am;9:15.am;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-C10-IEJMV-SFV-PRID
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;10:45.am;11:20.am;;;No aplica;Cali juega;JORGE RAMOS;CJ-INF-C10-IEJMV-SFV-QUINC
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;11:30.am;12:15.pm;;;No aplica;Cali juega;JORGE RAMOS;CJ-INF-C10-IEJMV-SFV-QUIND
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;Martes;;;;;;10:45.am;11:30.am;;;No aplica;Cali juega;XIMENA LOAIZA;CJ-INF-C10-IEJMV-SFV-QUINE
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;7:45.am;8:30.am;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-C10-IEJMV-SFV-SEGC
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;8:30.am;9:15.am;;;No aplica;Cali juega;NAYEILY LASSO;CJ-INF-C10-IEJMV-SFV-SEGD
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;10:00.am;10:45.am;;;No aplica;Cali juega;NAYEILY LASSO;CJ-INF-C10-IEJMV-SFV-TERC
10;La Selva;Urbana;IE JOSE MARIA VIVAS BALCAZAR;C 14 # 48 A 32;ENTRE RISAS Y JUEGOS;;Martes;;;;;;7:45.am;8:30.am;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-C10-IEJMV-SFV-TERD
10;Cristóbal Colón;Urbana;HI JUAN BAUTISTA;Carrera 32A #16-61;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;Martes;;;;;;9:00.am;10:00.am;;;No aplica;Cali juega;LORENA RENGIFO;CJ-PI-C10-HIJB-JAR1
10;Cristóbal Colón;Urbana;HI JUAN BAUTISTA;Carrera 32A #16-61;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;;Miercoles;;;;;10:00.am;11:00.am;;;No aplica;Cali juega;EVELYN COLLAZOS;CJ-PI-C10-HIJB-PARVIIIYIV
10;Cristóbal Colón;Urbana;HI JUAN BAUTISTA;Carrera 32A #16-61;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;Martes;;;;;;10:00.am;11:00.am;;;No aplica;Cali juega;LORENA RENGIFO;CJ-PI-C10-HIJB-PARVIYII
10;Cristóbal Colón;Urbana;HI JUAN BAUTISTA;Carrera 32A #16-61;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;;Miercoles;;;;;9:00.am;10:00.am;;;No aplica;Cali juega;EVELYN COLLAZOS;CJ-PI-C10-HIJB-PREJAR2
10;El Guabal;Urbana;CANCHA MULTIPLE DIVINO NIÑO;CRA 41A # 14 C 50;acondicionamiento fisico;;;;;Viernes;;;7:30.am;8:30.am;;;No aplica;Carreras y Caminatas;JHON PELAEZ;CYC-ACONDICIONAMIENTO FISICO-C10-JHON ROBERT PELAEZ-G04
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1536;RECREO DEPORTIVO;;;Miercoles;;;;;10:00AM;10:50am;;;No aplica;Deporte Escolar;JAIME PORTILLO;1957
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1537;RECREO DEPORTIVO;;;Miercoles;;;;;7:00AM;7:50am;;;No aplica;Deporte Escolar;JAIME PORTILLO;1958
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1538;RECREO DEPORTIVO;;;Miercoles;;;;;7:50AM;8:40am;;;No aplica;Deporte Escolar;JAIME PORTILLO;1959
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1539;RECREO DEPORTIVO;;;;Jueves;;;;7:50AM;8:40am;;;No aplica;Deporte Escolar;JAIME PORTILLO;1960
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1540;RECREO DEPORTIVO;;;Miercoles;;;;;8:40AM;9:30am;;;No aplica;Deporte Escolar;JAIME PORTILLO;1961
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1541;RECREO DEPORTIVO;;;;Jueves;;;;8:40AM;9:30am;;;No aplica;Deporte Escolar;JAIME PORTILLO;1962
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1542;RECREO DEPORTIVO;;;Miercoles;;;;;10:50AM;11:40am;;;No aplica;Deporte Escolar;JAIME PORTILLO;1963
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1543;RECREO DEPORTIVO;;;;Jueves;;;;10:50AM;11:40am;;;No aplica;Deporte Escolar;JAIME PORTILLO;1964
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1544;RECREO DEPORTIVO;;;;Jueves;;;;10:00AM;10:50am;;;No aplica;Deporte Escolar;JAIME PORTILLO;1965
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1545;RECREO DEPORTIVO;;;;Jueves;;;;7:00AM;7:50am;;;No aplica;Deporte Escolar;JAIME PORTILLO;1966
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- FERNANDO VELASCO;1546;RECREO DEPORTIVO;;Martes;;;;;;7:00AM;7:50am;;;No aplica;Deporte Escolar;JACQUELINE RIOS;1967
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- FERNANDO VELASCO;1547;RECREO DEPORTIVO;;Martes;;;;;;7:50AM;8:40am;;;No aplica;Deporte Escolar;JACQUELINE RIOS;1968
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- FERNANDO VELASCO;1548;RECREO DEPORTIVO;;Martes;;;;;;8:40AM;9:30am;;;No aplica;Deporte Escolar;JACQUELINE RIOS;1969
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- FERNANDO VELASCO;1549;RECREO DEPORTIVO;;Martes;;;;;;10:00AM;10:50am;;;No aplica;Deporte Escolar;JACQUELINE RIOS;1970
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- FERNANDO VELASCO;1550;RECREO DEPORTIVO;;;Miercoles;;;;;7:50AM;8:40am;;;No aplica;Deporte Escolar;JACQUELINE RIOS;1971
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- FERNANDO VELASCO;1551;RECREO DEPORTIVO;;;Miercoles;;;;;8:40AM;9:30am;;;No aplica;Deporte Escolar;JACQUELINE RIOS;1972
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- FERNANDO VELASCO;1552;RECREO DEPORTIVO;;;Miercoles;;;;;10:00AM;10:50am;;;No aplica;Deporte Escolar;JACQUELINE RIOS;1973
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- FERNANDO VELASCO;1553;RECREO DEPORTIVO;;;;;Viernes;;;7:00AM;7:50am;;;No aplica;Deporte Escolar;JACQUELINE RIOS;1974
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- FERNANDO VELASCO;1554;RECREO DEPORTIVO;;;;;Viernes;;;8:00AM;8:50am;;;No aplica;Deporte Escolar;JACQUELINE RIOS;1975
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- FERNANDO VELASCO;1555;RECREO DEPORTIVO;;;;;Viernes;;;10:00AM;10:50am;;;No aplica;Deporte Escolar;JACQUELINE RIOS;1976
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- SANTO DOMINGO;1567;RECREO DEPORTIVO;;;;;Viernes;;;7:10AM;8:00am;;;No aplica;Deporte Escolar;JUAN SANCHEZ;1988
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- SANTO DOMINGO;1568;RECREO DEPORTIVO;;;;;Viernes;;;8:00AM;8:50am;;;No aplica;Deporte Escolar;JUAN SANCHEZ;1989
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- SANTO DOMINGO;1569;RECREO DEPORTIVO;;;;;Viernes;;;9:20AM;10:10am;;;No aplica;Deporte Escolar;JUAN SANCHEZ;1990
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- SANTO DOMINGO;1570;RECREO DEPORTIVO;;;;;Viernes;;;10:10AM;11:00am;;;No aplica;Deporte Escolar;JUAN SANCHEZ;1991
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- SANTO DOMINGO;1571;RECREO DEPORTIVO;;;;;Viernes;;;11:00AM;11:50am;;;No aplica;Deporte Escolar;JUAN SANCHEZ;1992
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- SANTO DOMINGO;1572;RECREO DEPORTIVO;;;;;Viernes;;;1:10PM;2:00pm;;;No aplica;Deporte Escolar;JUAN SANCHEZ;1993
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- SANTO DOMINGO;1573;RECREO DEPORTIVO;;;;;Viernes;;;2:00PM;2:50pm;;;No aplica;Deporte Escolar;JUAN SANCHEZ;1994
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- SANTO DOMINGO;1574;RECREO DEPORTIVO;;;;;Viernes;;;3:20PM;4:10pm;;;No aplica;Deporte Escolar;JUAN SANCHEZ;1995
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- SANTO DOMINGO;1575;RECREO DEPORTIVO;;;;;Viernes;;;4:10PM;5:00pm;;;No aplica;Deporte Escolar;JUAN SANCHEZ;1996
10;La Selva;Urbana;I.E JOSE MARIA VIVAS BALCAZAR- SANTO DOMINGO;1576;RECREO DEPORTIVO;;;;;Viernes;;;5:00PM;5:50pm;;;No aplica;Deporte Escolar;JUAN SANCHEZ;1997
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- FRANCISCO MONTES IDROBO;1730;RECREO DEPORTIVO;;Martes;;;;;;10:00AM;11:00am;;;No aplica;Deporte Escolar;ALAN PRECIADO;2151
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- FRANCISCO MONTES IDROBO;1731;RECREO DEPORTIVO;;Martes;;;;;;11:00AM;12:00pm;;;No aplica;Deporte Escolar;ALAN PRECIADO;2152
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- FRANCISCO MONTES IDROBO;1732;RECREO DEPORTIVO;;;Miercoles;;;;;8:45AM;9:30am;;;No aplica;Deporte Escolar;ALAN PRECIADO;2153
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- FRANCISCO MONTES IDROBO;1733;RECREO DEPORTIVO;;;Miercoles;;;;;10:00AM;12:00pm;;;No aplica;Deporte Escolar;ALAN PRECIADO;2154
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- FRANCISCO MONTES IDROBO;1734;RECREO DEPORTIVO;;;;Jueves;;;;8:45AM;9:30am;;;No aplica;Deporte Escolar;ALAN PRECIADO;2155
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- FRANCISCO MONTES IDROBO;1735;RECREO DEPORTIVO;;;;Jueves;;;;10:00AM;11:00am;;;No aplica;Deporte Escolar;ALAN PRECIADO;2156
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- FRANCISCO MONTES IDROBO;1736;RECREO DEPORTIVO;;;;Jueves;;;;11:00AM;12:00am;;;No aplica;Deporte Escolar;ALAN PRECIADO;2157
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- FRANCISCO MONTES IDROBO;1737;RECREO DEPORTIVO;;;;;Viernes;;;8:45AM;9:30am;;;No aplica;Deporte Escolar;ALAN PRECIADO;2158
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- PANAMERICANA;1738;RECREO DEPORTIVO;;Martes;;;;;;7:00AM;7:55am;;;No aplica;Deporte Escolar;CRISTIAN CASTRO;2159
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- PANAMERICANA;1739;RECREO DEPORTIVO;;Martes;;;;;;7:55AM;8:50am;;;No aplica;Deporte Escolar;CRISTIAN CASTRO;2160
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- PANAMERICANA;1740;RECREO DEPORTIVO;;Martes;;;;;;8:50AM;9:45am;;;No aplica;Deporte Escolar;CRISTIAN CASTRO;2161
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- PANAMERICANA;1741;RECREO DEPORTIVO;;Martes;;;;;;10:15AM;11:10am;;;No aplica;Deporte Escolar;CRISTIAN CASTRO;2162
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- PANAMERICANA;1742;RECREO DEPORTIVO;;Martes;;;;;;11:00AM;11:45am;;;No aplica;Deporte Escolar;CRISTIAN CASTRO;2163
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- PANAMERICANA;1743;RECREO DEPORTIVO;;;;;Viernes;;;7:00AM;7:55am;;;No aplica;Deporte Escolar;CRISTIAN CASTRO;2164
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- PANAMERICANA;1744;RECREO DEPORTIVO;;;;;Viernes;;;7:55AM;8:50am;;;No aplica;Deporte Escolar;CRISTIAN CASTRO;2165
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- PANAMERICANA;1746;RECREO DEPORTIVO;;;;;Viernes;;;8:50AM;9:45am;;;No aplica;Deporte Escolar;CRISTIAN CASTRO;2167
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- PANAMERICANA;1747;RECREO DEPORTIVO;;;;;Viernes;;;10:15AM;11:00am;;;No aplica;Deporte Escolar;CRISTIAN CASTRO;2168
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- PANAMERICANA;1748;RECREO DEPORTIVO;;;;;Viernes;;;11:00AM;11:45am;;;No aplica;Deporte Escolar;CRISTIAN CASTRO;2169
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1960;RECREO DEPORTIVO;;;;Jueves;;;;7:00AM;7:50am;;;No aplica;Deporte Escolar;JUAN SANCHEZ;2381
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1961;RECREO DEPORTIVO;;;;Jueves;;;;10:50AM;11:40am;;;No aplica;Deporte Escolar;JUAN SANCHEZ;2382
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1962;RECREO DEPORTIVO;;;;Jueves;;;;7:50AM;8:40am;;;No aplica;Deporte Escolar;JUAN SANCHEZ;2383
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1963;RECREO DEPORTIVO;;;;Jueves;;;;10:00AM;10:50am;;;No aplica;Deporte Escolar;JUAN SANCHEZ;2384
10;El Guabal;Urbana;I.E CARLOS HOLGUIN LLOREDA- REPUBLICA DE COSTA RICA;1964;RECREO DEPORTIVO;;;;Jueves;;;;8:40AM;9:30am;;;No aplica;Deporte Escolar;JUAN SANCHEZ;2385
10;Barrio Departamental;Urbana;I.E RAFAEL NAVIA VARON- FRANCISCO MONTES IDROBO;1992;RECREO DEPORTIVO;;;Miercoles;;;;;10:00AM;11:00am;;;No aplica;Deporte Escolar;ALAN PRECIADO;2413
10;Olímpico;Urbana;PARQUE RECREATIVO BARRIO OLIMPICO;K 38   C 12;BALONCESTO MASCULINO;;;Miercoles;;Viernes;Sabado;;8:30.pm-2:00.pm-4:30.pm;10:00.pm-3:30.pm-6:00.pm;;;No aplica;Desafio Elite;CARLOS ORDOÑEZ;CE-BALONCESTO MASCULINO-C19-ALEJANDRO ORDOÑEZ-G01
10;Olímpico;Urbana;PARQUE RECREATIVO BARRIO OLIMPICO;K 38   C 12;FUTBOL SALA MASCULINO;Lunes;;Miercoles;Jueves;Viernes;;;2:00.pm-2:00.pm-2:00.pm-2:00.pm;4:00.pm-4:00.pm-4:00.pm-4:00.pm;;;No aplica;Desafio Elite;HERNAN CARDONA;CE-FUTBOL-MASCULINO-C10-HERNAN CARDONA-G01
10;Panamericano;Urbana;Corporacion De Recreacion Y Cultura Los Panas;Cra. 48 #calle 12 y 12B;PARA-NATACION;;Martes;Miercoles;Jueves;Viernes;;;5:00.pm-5:00.pm-5:00.pm-5:00.pm;7:00.pm-7:00.pm-7:00.pm-7:00.pm;;;No aplica;Desafio Elite;CARLOS AMAYA;CE-PARA-NATACIÓN-C19-CARLOS AMAYA-G02
10;San Judas Tadeo II;Urbana;Polideportivo  San Judas Tadeo II;K 42 # 18 00;FUTBOL;Lunes;;Miercoles;;;;;16:00:00; 17:30:00;;76;Base;Deporvida;MILTON WILLIAM BRAVO PANTOJA;-
10;San Judas Tadeo II;Urbana;Polideportivo  San Judas Tadeo II;K 42 # 18 00;FUTBOL;Lunes;;Miercoles;;;;;17:30:00; 19:00:00;;78;Irradiacion;Deporvida;MILTON WILLIAM BRAVO PANTOJA;-
